name,build,mode,traffic_kind,pkt_size,status,sent_pps,sent_total,captured_total,captured_pps,kdrop_total,kdrop_pct,ifdrop,missed,emitted,syslog_sent,syslog_fail,syslog_delivered,streamed,sessions_final,loss_pct_total,rss_max_kb,cpu_capture_pct,cpu_main_pct,cpu_stats_pct,ctxsw_per_s,syscalls_per_pkt,ipc,exit_latency_ms,exit_code,killed,softnet_dropped_delta,softnet_squeezed_delta,br0_rx_pkts_delta,packet_socket_drops,window_secs,telemetry_samples_win,offered_pps_win,captured_win,kdrop_win,kdrop_pct_win,cpu_total_pct,perf_cpus_utilized,perf_stat_secs,perf_stat_window_pkts,perf_syscalls,perf_syscalls_write,perf_syscalls_getsockopt,perf_ctxsw_per_s,sent_datagrams,frames_per_datagram,bridge_in_pkts_total,br0_rx_pkts_total,gens_in_pkts_total,gens_out_pkts_total,sink_in_pkts_total,sink_out_pkts_total,veth_dropped_total,seen_pct,sent_vs_bridge_pct,syslog_delivery_pct,syslog_rcvbuf_errors,syslog_in_errors,host_loadavg1_max,kdrop_source
B3-syslog-1m,pcap,syslog,pktgen,64,ok,999941,30419759,5718602,187725.1,24701157,81.201,0,0,0,5718602,0,5718602,0,0,81.201,4856,99.83,0.0,0.0,88.7,1.01088,1.158,978,0,False,0,0,27999727,0,29.128,29,999959.3,5261184,22763676,81.2267,99.87,0.999,10.001288267,1873319,1893693,1864559,29134,88.1,,,30419759,30419759,30419759,0,30419759,0,0,100.0,100.0,100.0,0,0,8.91,libpcap ps_drop (TPACKET tp_drops; not in ss sk_drops)
B9-raw-syslog-1m,raw,syslog,pktgen,64,ok,999944,30409033,5002158,164128.6,25406875,83.5504,0,0,0,5002158,0,5002158,0,0,83.5504,2284,99.93,0.0,0.0,68.9,,,1008,0,False,0,0,27999648,25406875,29.083,29,1000004.1,4599377,23423739,83.5872,99.89,,,,,,,,,,30409033,30409033,30409033,0,30409033,0,0,100.0,100.0,100.0,0,0,8.81,PACKET_STATISTICS tp_drops (== ss sk_drops)
